"Facility";"YearNum";"ProgramType";"GroupCode"
"sociology";"2012";"бакалавриат";"4.1"
"sociology";"2012";"бакалавриат";"4.2"
"sociology";"2012";"бакалавриат";"4.3"
"sociology";"2012";"бакалавриат";"4.4"
"sociology";"2012";"бакалавриат";"4.5"
"sociology";"2012";"бакалавриат";"4.6"
"sociology";"2012";"бакалавриат";"4.7"
"sociology";"2013";"бакалавриат";"3.1"
"sociology";"2013";"бакалавриат";"3.2"
"sociology";"2013";"бакалавриат";"3.3"
"sociology";"2013";"бакалавриат";"3.4"
"sociology";"2013";"бакалавриат";"3.5"
"sociology";"2013";"бакалавриат";"3.6"
"sociology";"2013";"бакалавриат";"3.7"
"sociology";"2014";"бакалавриат";"2.1"
"sociology";"2014";"бакалавриат";"2.2"
"sociology";"2014";"бакалавриат";"2.3"
"sociology";"2014";"бакалавриат";"2.4"
"sociology";"2014";"бакалавриат";"2.5"
"sociology";"2014";"бакалавриат";"2.6"
"sociology";"2014";"бакалавриат";"2.7"
"sociology";"2015";"бакалавриат";"1.1"
"sociology";"2015";"бакалавриат";"1.2"
"sociology";"2015";"бакалавриат";"1.3"
"sociology";"2015";"бакалавриат";"1.4"
"sociology";"2015";"бакалавриат";"1.5"
"sociology";"2015";"бакалавриат";"1.6"
"sociology";"2015";"бакалавриат";"1.7"
"sociology";"2014";"магистратура";"2  ГИ"
"sociology";"2014";"магистратура";"2  С Р"
"sociology";"2014";"магистратура";"2  СА"
"sociology";"2014";"магистратура";"2  СК"
"sociology";"2014";"магистратура";"2  СОУП"
"sociology";"2014";"магистратура";"2  ЭС"
"sociology";"2014";"магистратура";"2 ЕО"
"sociology";"2014";"магистратура";"2 СПМО"
"sociology";"2014";"магистратура";"2 ССТ"
"sociology";"2014";"магистратура";"2 СМИТ"
"sociology";"2015";"магистратура";"1  ЕО"
"sociology";"2015";"магистратура";"1  СК"
"sociology";"2015";"магистратура";"1 СОУП"
"sociology";"2015";"магистратура";"1 СПМО"
"sociology";"2015";"магистратура";"1 СР"
"sociology";"2015";"магистратура";"1 ЭС"
"sociology";"2015";"магистратура";"1СА"
"sociology";"2015";"магистратура";"1ССТ"
"sociology";"2015";"магистратура";"1 СМИТ"
"biology";"2012";"бакалавриат";"4  Э"
"biology";"2012";"бакалавриат";"4 Б"
"biology";"2012";"бакалавриат";"4 К 1"
"biology";"2012";"бакалавриат";"4 К 2"
"biology";"2012";"бакалавриат";"4 Ф 1"
"biology";"2012";"бакалавриат";"4 Ф 2"
"biology";"2013";"бакалавриат";"3 Б"
"biology";"2013";"бакалавриат";"3 К 1"
"biology";"2013";"бакалавриат";"3 К 2"
"biology";"2013";"бакалавриат";"3 К 3"
"biology";"2013";"бакалавриат";"3 Ф 1"
"biology";"2013";"бакалавриат";"3 Ф 2"
"biology";"2014";"бакалавриат";"2 Б 1"
"biology";"2014";"бакалавриат";"2 Б 2"
"biology";"2014";"бакалавриат";"2 Б 3"
"biology";"2014";"бакалавриат";"2 Б 4"
"biology";"2014";"бакалавриат";"2 Б 5"
"biology";"2014";"бакалавриат";"2 Б 6"
"biology";"2015";"бакалавриат";"1 Б 1"
"biology";"2015";"бакалавриат";"1 Б 2"
"biology";"2015";"бакалавриат";"1 Б 3"
"biology";"2015";"бакалавриат";"1 Б 4"
"biology";"2015";"бакалавриат";"1 Б 5"
"biology";"2015";"бакалавриат";"1 Б 6"
"biology";"2015";"бакалавриат";"1 Б 7"
"biology";"2015";"бакалавриат";"1 Б 8"
"biology";"2014";"магистратура";"2 М БИОФИЗИКА"
"biology";"2014";"магистратура";"2 М БИОХИМИЯ"
"biology";"2014";"магистратура";"2 М БОТАНИКА"
"biology";"2014";"магистратура";"2 М ГЕНЕТИКА"
"biology";"2014";"магистратура";"2 М ГИДРБИОЛОГИЯ"
"biology";"2014";"магистратура";"2 М З/ БЕСП"
"biology";"2014";"магистратура";"2 М З/ПОЗВ"
"biology";"2014";"магистратура";"2 М МИКРОБИОЛОГИЯ"
"biology";"2014";"магистратура";"2 М НЕЙРОБИОЛОГИЯ"
"biology";"2014";"магистратура";"2 М ФБР"
"biology";"2014";"магистратура";"2 М ФИЗИОЛОГИЯ"
"biology";"2014";"магистратура";"2 М ЦИТОЛОГИЯ"
"biology";"2014";"магистратура";"2 М ЭКОЛОГИЯ  назем"
"biology";"2014";"магистратура";"2 М ЭКОЛОГИЯ водная"
"biology";"2014";"магистратура";"2 М ЭМБРИОЛОГИЯ"
"biology";"2015";"магистратура";"1 М Биохимия"
"biology";"2015";"магистратура";"1 М Ботаника"
"biology";"2015";"магистратура";"1 М Генетика"
"biology";"2015";"магистратура";"1 М Гидробиология"
"biology";"2015";"магистратура";"1 М Зоология паразитология"
"biology";"2015";"магистратура";"1 М Микробиология"
"biology";"2015";"магистратура";"1 М Нейробиология"
"biology";"2015";"магистратура";"1 М ФБР"
"biology";"2015";"магистратура";"1 М Физиология"
"biology";"2015";"магистратура";"1 М Цитология"
"biology";"2015";"магистратура";"1 М Экология водн"
"biology";"2015";"магистратура";"1 М Экология назем"
"biology";"2015";"магистратура";"1 М Эмбриология"
"biology";"2015";"магистратура";"1 М Энтомология"
"easternstudies";"2012";"бакалавриат";"41АрФ"
"easternstudies";"2012";"бакалавриат";"41Асс"
"easternstudies";"2012";"бакалавриат";"41ВтКтФ"
"easternstudies";"2012";"бакалавриат";"41Гбр"
"easternstudies";"2012";"бакалавриат";"41Егп"
"easternstudies";"2012";"бакалавриат";"41ИИА"
"easternstudies";"2012";"бакалавриат";"41ИИБ"
"easternstudies";"2012";"бакалавриат";"41ИКв(Гр)"
"easternstudies";"2012";"бакалавриат";"41ИКт"
"easternstudies";"2012";"бакалавриат";"41ИрФ"
"easternstudies";"2012";"бакалавриат";"41ИЯп"
"easternstudies";"2012";"бакалавриат";"41КрФ"
"easternstudies";"2012";"бакалавриат";"41КтФ"
"easternstudies";"2012";"бакалавриат";"41КхТФ"
"easternstudies";"2012";"бакалавриат";"41ОТД"
"easternstudies";"2012";"бакалавриат";"41ТбМнФ"
"easternstudies";"2012";"бакалавриат";"41ТрФ"
"easternstudies";"2012";"бакалавриат";"41ЭБВ"
"easternstudies";"2012";"бакалавриат";"41ЭКт"
"easternstudies";"2012";"бакалавриат";"41ЯВА"
"easternstudies";"2012";"бакалавриат";"42ОТД"
"easternstudies";"2013";"бакалавриат";"31ИАС"
"easternstudies";"2013";"бакалавриат";"31ИаФ"
"easternstudies";"2013";"бакалавриат";"31ИВт"
"easternstudies";"2013";"бакалавриат";"31ИДВ"
"easternstudies";"2013";"бакалавриат";"31ИИА"
"easternstudies";"2013";"бакалавриат";"31ИКв (Аз)"
"easternstudies";"2013";"бакалавриат";"31ИКт"
"easternstudies";"2013";"бакалавриат";"31ИМн"
"easternstudies";"2013";"бакалавриат";"31ИнМлФ"
"easternstudies";"2013";"бакалавриат";"31ИТл"
"easternstudies";"2013";"бакалавриат";"31ИТр"
"easternstudies";"2013";"бакалавриат";"31ИЦА"
"easternstudies";"2013";"бакалавриат";"31КрФ"
"easternstudies";"2013";"бакалавриат";"31КтФ"
"easternstudies";"2013";"бакалавриат";"31КхВтФ"
"easternstudies";"2013";"бакалавриат";"31ОТД"
"easternstudies";"2013";"бакалавриат";"31ЭБВ"
"easternstudies";"2013";"бакалавриат";"31ЯЗА"
"easternstudies";"2013";"бакалавриат";"31ЯпФ"
"easternstudies";"2013";"бакалавриат";"32ИКт"
"easternstudies";"2013";"бакалавриат";"32ОТД"
"easternstudies";"2013";"бакалавриат";"32ЯпФ"
"easternstudies";"2014";"бакалавриат";"21АрФ"
"easternstudies";"2014";"бакалавриат";"21Гбр"
"easternstudies";"2014";"бакалавриат";"21Егп"
"easternstudies";"2014";"бакалавриат";"21ИИн"
"easternstudies";"2014";"бакалавриат";"21ИКв(Ар)"
"easternstudies";"2014";"бакалавриат";"21ИКр"
"easternstudies";"2014";"бакалавриат";"21ИКт"
"easternstudies";"2014";"бакалавриат";"21ИрФ"
"easternstudies";"2014";"бакалавриат";"21ИЯп"
"easternstudies";"2014";"бакалавриат";"21ТрФ"
"easternstudies";"2014";"бакалавриат";"21ЯЗА"
"easternstudies";"2014";"бакалавриат";"22ИКр"
"easternstudies";"2014";"бакалавриат";"22ИКт"
"easternstudies";"2014";"бакалавриат";"22ИЯп"
"easternstudies";"2015";"бакалавриат";"11ИАС"
"easternstudies";"2015";"бакалавриат";"11ИаФ"
"easternstudies";"2015";"бакалавриат";"11ИИА"
"easternstudies";"2015";"бакалавриат";"11ИнФФ"
"easternstudies";"2015";"бакалавриат";"11Исл"
"easternstudies";"2015";"бакалавриат";"11ИТл"
"easternstudies";"2015";"бакалавриат";"11ИТр"
"easternstudies";"2015";"бакалавриат";"11ИЦА"
"easternstudies";"2015";"бакалавриат";"11КрФ"
"easternstudies";"2015";"бакалавриат";"11КтФ"
"easternstudies";"2015";"бакалавриат";"11КхВтФ"
"easternstudies";"2015";"бакалавриат";"11ТбМнФ"
"easternstudies";"2015";"бакалавриат";"11ЯВА"
"easternstudies";"2015";"бакалавриат";"11ЯпФ"
"easternstudies";"2015";"бакалавриат";"12КрФ"
"easternstudies";"2015";"бакалавриат";"12КтФ"
"easternstudies";"2015";"бакалавриат";"12ЯпФ"
"easternstudies";"2014";"магистратура";"2МИИрФ"
"easternstudies";"2014";"магистратура";"2МИИЯп"
"easternstudies";"2014";"магистратура";"2МИТб"
"easternstudies";"2014";"магистратура";"2МИТрФ"
"easternstudies";"2014";"магистратура";"2МКИАС"
"easternstudies";"2014";"магистратура";"2МКИрФ"
"easternstudies";"2014";"магистратура";"2МККтФ"
"easternstudies";"2014";"магистратура";"2МЛАрФ"
"easternstudies";"2014";"магистратура";"2МЛИаФ"
"easternstudies";"2014";"магистратура";"2МЛИЯп"
"easternstudies";"2014";"магистратура";"2МЛКтФ"
"easternstudies";"2014";"магистратура";"2МПИАС"
"easternstudies";"2014";"магистратура";"2МПИКв"
"easternstudies";"2014";"магистратура";"2МПИКт"
"easternstudies";"2014";"магистратура";"2МПИнМл"
"easternstudies";"2014";"магистратура";"2МПИрФ"
"easternstudies";"2014";"магистратура";"2МПИЯп"
"easternstudies";"2014";"магистратура";"2МРЗА"
"easternstudies";"2014";"магистратура";"2МРИЯп"
"easternstudies";"2014";"магистратура";"2МРТбМнФ"
"easternstudies";"2014";"магистратура";"2МЭБрФ"
"easternstudies";"2014";"магистратура";"2МЭИАС"
"easternstudies";"2014";"магистратура";"2МЭИКт"
"easternstudies";"2014";"магистратура";"2МЭИЯп"
"easternstudies";"2014";"магистратура";"2МЭКхВт Ф"
"easternstudies";"2014";"магистратура";"2МЭКхТФ"
"easternstudies";"2014";"магистратура";"2МЭТрФ"
"easternstudies";"2014";"магистратура";"2МЭЯЗА"
"easternstudies";"2014";"магистратура";"2МЯ1ТМФ"
"easternstudies";"2014";"магистратура";"2МЯ2ТМФ"
"easternstudies";"2014";"магистратура";"2МЯАрФ"
"easternstudies";"2014";"магистратура";"2МЯКтФ"
"easternstudies";"2014";"магистратура";"2МЯЯЗА"
"easternstudies";"2015";"магистратура";"1МИаБФ"
"easternstudies";"2015";"магистратура";"1МИИАС"
"easternstudies";"2015";"магистратура";"1МИИВК"
"easternstudies";"2015";"магистратура";"1МИИИБ"
"easternstudies";"2015";"магистратура";"1МИИКт"
"easternstudies";"2015";"магистратура";"1МИЯп"
"easternstudies";"2015";"магистратура";"1МКАсс"
"easternstudies";"2015";"магистратура";"1МКИаБФ"
"easternstudies";"2015";"магистратура";"1МКИКВ"
"easternstudies";"2015";"магистратура";"1МКИнФФ"
"easternstudies";"2015";"магистратура";"1МККтФ"
"easternstudies";"2015";"магистратура";"1МКТМФ"
"easternstudies";"2015";"магистратура";"1МКТрФ"
"easternstudies";"2015";"магистратура";"1МЛАрФ"
"easternstudies";"2015";"магистратура";"1МЛИаБФ"
"easternstudies";"2015";"магистратура";"1МЛКтФ"
"easternstudies";"2015";"магистратура";"1МЛКхТФ"
"easternstudies";"2015";"магистратура";"1МЛЯВА"
"easternstudies";"2015";"магистратура";"1МЛЯФ"
"easternstudies";"2015";"магистратура";"1МПАрФ"
"easternstudies";"2015";"магистратура";"1МПИВК"
"easternstudies";"2015";"магистратура";"1МПИКр"
"easternstudies";"2015";"магистратура";"1МПИКт"
"easternstudies";"2015";"магистратура";"1МПИнФФ"
"easternstudies";"2015";"магистратура";"1МПИЯп"
"easternstudies";"2015";"магистратура";"1МПЭБВ"
"easternstudies";"2015";"магистратура";"1МРАрФ"
"easternstudies";"2015";"магистратура";"1МРАсс"
"easternstudies";"2015";"магистратура";"1МРИаФ"
"easternstudies";"2015";"магистратура";"1МРИИА"
"easternstudies";"2015";"магистратура";"1МРИЯп"
"easternstudies";"2015";"магистратура";"1МРКтФ"
"easternstudies";"2015";"магистратура";"1МРЭБВ"
"easternstudies";"2015";"магистратура";"1МРЯЗА"
"easternstudies";"2015";"магистратура";"1МЭИВК"
"easternstudies";"2015";"магистратура";"1МЭИКр"
"easternstudies";"2015";"магистратура";"1МЭИКт"
"easternstudies";"2015";"магистратура";"1МЭИЯп"
"easternstudies";"2015";"магистратура";"1МЭЭБВ"
"easternstudies";"2015";"магистратура";"1МЯИАС"
"easternstudies";"2015";"магистратура";"1МЯИКр"
"easternstudies";"2015";"магистратура";"1МЯКтФ"
"easternstudies";"2015";"магистратура";"1МЯЯпФ"
"earth";"2015";"магистратура";"ПОМОР/ POMOR"
"earth";"2015";"магистратура";"1  Геофизика"
"earth";"2015";"магистратура";"1  Геохимия и минералогия"
"earth";"2015";"магистратура";"1  Гидрогеология"
"earth";"2015";"магистратура";"1  Инженерная геология"
"earth";"2015";"магистратура";"1  Минерагения и геолого-экономическая оценка месторождений полезных ископаемых"
"earth";"2015";"магистратура";"1  Почвоведение"
"earth";"2015";"магистратура";"1  Тектоника осадочная геология и палеонтология"
"earth";"2015";"бакалавриат";"1 География"
"earth";"2015";"бакалавриат";"2 География"
"earth";"2015";"бакалавриат";"3 География"
"earth";"2015";"магистратура";"1 Геоинформатика"
"earth";"2015";"магистратура";"1 Геоэкологический мониторинг"
"earth";"2015";"магистратура";"1 Метеорология"
"earth";"2015";"магистратура";"1 Политическая география"
"earth";"2015";"магистратура";"1 Природопользование"
"earth";"2015";"магистратура";"1 Туризм"
"earth";"2015";"магистратура";"1 Управление землепользованием"
"earth";"2015";"магистратура";"1 Устойчивое развитие"
"earth";"2015";"магистратура";"1 Физическая география"
"earth";"2015";"магистратура";"1 Четвертичная геология"
"earth";"2015";"магистратура";"1 Экологический менеджмент"
"earth";"2015";"магистратура";"1 Экономическая география"
"earth";"2014";"бакалавриат";"2  Нефтегазовое дело"
"earth";"2014";"бакалавриат";"Биогеография и география почв"
"earth";"2014";"бакалавриат";"2 География"
"earth";"2014";"бакалавриат";"География полярных стран"
"earth";"2014";"бакалавриат";"Геоинформатика"
"earth";"2014";"бакалавриат";"2 Геология"
"earth";"2014";"бакалавриат";"2 Геофизика"
"earth";"2014";"магистратура";"2 Геофизика"
"earth";"2014";"бакалавриат";"2 Геохимия"
"earth";"2014";"магистратура";"2 Геохимия и минералогия"
"earth";"2014";"магистратура";"Гидрогеология"
"earth";"2014";"бакалавриат";"2 Гидрогеология и инженерная геология"
"earth";"2014";"бакалавриат";"2 Гидрология"
"earth";"2014";"магистратура";"2 Инженерная геология"
"earth";"2014";"магистратура";"2 Кристаллография и кристаллохимия"
"earth";"2014";"магистратура";"2 Минерагения и геолого-экономическая оценка МПИ"
"earth";"2014";"магистратура";"2 Нефтегазовое дело"
"earth";"2014";"бакалавриат";"2 Океанология"
"earth";"2014";"магистратура";"2 Петрология и изотопно-геологические исследования"
"earth";"2014";"бакалавриат";"2 Почвоведение"
"earth";"2014";"магистратура";"2 Почвоведение"
"earth";"2014";"бакалавриат";"2 Рациональное природопользование"
"earth";"2014";"бакалавриат";"2 Региональная политика/Политическая география"
"earth";"2014";"бакалавриат";"2 Страноведение"
"earth";"2014";"бакалавриат";"2 Физическая география"
"earth";"2014";"бакалавриат";"2 Экологическая безопасность/Экологический менеджмент"
"earth";"2014";"бакалавриат";"2 Экономическая география"
"earth";"2013";"бакалавриат";"3 География"
"earth";"2013";"бакалавриат";"3 Геофизика"
"earth";"2013";"бакалавриат";"3 Геохимия"
"earth";"2013";"бакалавриат";"3 ГМПИ"
"earth";"2013";"бакалавриат";"3 Грунтоведение и инж.геология"
"earth";"2013";"бакалавриат";"3 Кристаллография"
"earth";"2013";"бакалавриат";"3 Нефтегазовое дело"
"earth";"2013";"бакалавриат";"3 Осадочная геология"
"earth";"2013";"бакалавриат";"3 Почвоведение (Биология почв и агрохимия)"
"earth";"2013";"бакалавриат";"3 Региональная геология"
"earth";"2013";"бакалавриат";"3 Экология и недропользование"
"earth";"2012";"бакалавриат";"4 Геофизика"
"earth";"2012";"бакалавриат";"4 Геохимия"
"earth";"2012";"бакалавриат";"4 ГМПИ"
"earth";"2012";"бакалавриат";"4 Грунтоведение и инж.геология"
"earth";"2012";"бакалавриат";"4 Кристаллография"
"earth";"2012";"бакалавриат";"4 Нефтегазовое дело"
"earth";"2012";"бакалавриат";"4 Почвоведение (Экология почв)"
"earth";"2012";"бакалавриат";"4 Экология и недропользование"
"earth";"2015";"бакалавриат";"7 (1 подгруппа) Геолого-гидрогеологическая"
"earth";"2015";"бакалавриат";"7 (2 подгруппа) Геолого-гидрогеологическая"
"earth";"2015";"бакалавриат";"8 (1 подгруппа) Геофизико-геохимическая"
"earth";"2015";"бакалавриат";"8 (2 подгруппа) Геофизико-геохимическая"
"earth";"2015";"бакалавриат";"Гидрометеорология"
"earth";"2015";"бакалавриат";"Картография и геоинформатика"
"earth";"2015";"бакалавриат";"Нефтегазовое дело"
"earth";"2015";"бакалавриат";"Почвоведение"
"earth";"2015";"бакалавриат";"Технология и организация туроператорских и турагентских услуг"
"earth";"2015";"бакалавриат";"Экология и природопользование"
"earth";"2012";"бакалавриат";"Геоэкология"
"earth";"2012";"бакалавриат";"Биогеография и география почв"
"earth";"2012";"бакалавриат";"География полярных стран"
"earth";"2012";"бакалавриат";"Геоинформатика"
"earth";"2012";"бакалавриат";"Геоморфология и палеогеография"
"earth";"2012";"бакалавриат";"Гидрология"
"earth";"2012";"бакалавриат";"Землеустройство и кадастры"
"earth";"2012";"бакалавриат";"Ландшафтное планирование"
"earth";"2012";"бакалавриат";"Метеорология и климатология"
"earth";"2012";"бакалавриат";"Океанология"
"earth";"2012";"бакалавриат";"Политическая география и геополитика"
"earth";"2012";"бакалавриат";"Природопользование"
"earth";"2012";"бакалавриат";"Региональная политика и территориальное планирование"
"earth";"2012";"бакалавриат";"Страноведение и международный туризм"
"earth";"2012";"бакалавриат";"Технология и организация туроператорских и турагентских услуг"
"earth";"2012";"бакалавриат";"Физическая и эволюционная география"
"earth";"2012";"бакалавриат";"Экологическая безопасность"
"earth";"2012";"бакалавриат";"Экономическая и социальная география"
"earth";"2013";"бакалавриат";"Биогеография и география почв"
"earth";"2013";"бакалавриат";"География полярных стран"
"earth";"2013";"бакалавриат";"Геоинформатика"
"earth";"2013";"бакалавриат";"Геоэкология"
"earth";"2013";"бакалавриат";"Гидрология"
"earth";"2013";"бакалавриат";"Ландшафтное планирование"
"earth";"2013";"бакалавриат";"Метеорология и климатология"
"earth";"2013";"бакалавриат";"Региональная политика и территориальное планирование"
"earth";"2013";"бакалавриат";"Страноведение и международный туризм"
"earth";"2013";"бакалавриат";"Технология и организация туроператорских и турагентских услуг"
"earth";"2013";"бакалавриат";"Экологическая безопасность"
"earth";"2013";"бакалавриат";"Экономическая и социальная география"
"earth";"2014";"бакалавриат";"Технология и организация туроператорских и турагентских услуг"
"earth";"2014";"магистратура";"Геоморфология"
"earth";"2014";"магистратура";"Геоэкологический мониторинг"
"earth";"2014";"магистратура";"Геоэкология (по географическим наукам)"
"earth";"2014";"магистратура";"Картография"
"earth";"2014";"магистратура";"Метеорология климатология агрометеорология"
"earth";"2014";"магистратура";"Политическая география и геополитика"
"earth";"2014";"магистратура";"Природопользование"
"earth";"2014";"магистратура";"Региональная политика в сфере туризма и рекреации"
"earth";"2014";"магистратура";"Системная региональная диагностика природной среды"
"earth";"2014";"магистратура";"Страноведение и международный туризм"
"earth";"2014";"магистратура";"Управление землепользованием"
"earth";"2014";"магистратура";"Физическая и эволюционная география"
"earth";"2014";"магистратура";"Экологическая безопасность"
"earth";"2014";"магистратура";"Экологический менеджмент"
"earth";"2014";"магистратура";"Экономическая и социальная география"
"journalism";"2011";"бакалавриат";"1 (журналистика)"
"journalism";"2011";"бакалавриат";"2 (журналистика)"
"journalism";"2011";"бакалавриат";"3 (журналистика)"
"journalism";"2011";"бакалавриат";"4 (журналистика)"
"journalism";"2012";"бакалавриат";"1 (журналистика)"
"journalism";"2012";"бакалавриат";"10 (журналистика)"
"journalism";"2012";"бакалавриат";"2 (журналистика)"
"journalism";"2012";"бакалавриат";"3 (журналистика)"
"journalism";"2012";"бакалавриат";"4 (журналистика)"
"journalism";"2012";"бакалавриат";"5 (журналистика)"
"journalism";"2012";"бакалавриат";"6 (журналистика)"
